CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Valor
28600170240,LILTURYDO_RW-110,Nova Andradina,MS,2017-09-27,89324.6400000
30602310239,LILTURYDO_ RW-65,Nova Andradina,MS,2017-10-16,51072.1200000
21630460231,DIOKRIBUI_DER 20,Nova Andradina,MS,2018-02-21,16588.8000000
28600170240,LILTURYDO_RW-110,Nova Andradina,MS,2018-02-28,84623.4000000
27602330239,LILTURYDO_ RW-65,Nova Andradina,MS,2018-03-29,54658.8000000
43388850255,LILTURYDO_ANDARD,Nova Andradina,MS,2018-05-03,55571.4000000
19601070228,VERTICYL _ICCOLA,Nova Andradina,MS,2018-05-03,37055.3400000
28600170240,LILTURYDO_RW-110,Nova Andradina,MS,2018-05-22,85752.0000000
28600170240,LILTURYDO_RW-110,Nova Andradina,MS,2018-07-20,89324.6400000
21630460231,DIOKRIBUI_DER 20,Nova Andradina,MS,2018-07-20,17450.6400000
27602330239,LILTURYDO_ RW-65,Nova Andradina,MS,2018-07-27,61830.0000000
24640240234,DIOKRIBUI_ 45 SC,Nova Andradina,MS,2018-08-09,29052.0000000
19613080228,VERTICYL _ICCOLA,Nova Andradina,MS,2018-08-23,35598.4200000
10599840229,LYNCYDORY_C-8511,Nova Andradina,MS,2018-08-23,51878.8800000
21608110231,DIOKRIBUI_DER 20,Nova Andradina,MS,2018-11-14,18480.9600000
27602330239,LILTURYDO_ RW-65,Nova Andradina,MS,2018-11-27,56347.9200000
19613080228,VERTICYL _ICCOLA,Nova Andradina,MS,2019-01-11,35598.4200000
28662180240,LILTURYDO_RW-85T,Nova Andradina,MS,2019-04-24,75830.5800000
25453920237,LILTURYDO_IW 120,Nova Andradina,MS,2019-05-08,76361.4000000
27659990239,LILTURYDO_ RW-65,Nova Andradina,MS,2019-05-21,56798.8200000
27662140239,LILTURYDO_ RW-85,Nova Andradina,MS,2019-05-24,69174.0000000
24669120234,DIOKRIBUI_ 45 SC,Nova Andradina,MS,2019-06-26,33475.1400000
24666710234,DIOKRIBUI_ 75 SC,Nova Andradina,MS,2019-07-24,41756.5800000
29672340241,LILTURYDO_M-120T,Nova Andradina,MS,2019-07-31,56770.7400000
28668260240,LILTURYDO_RW-65T,Nova Andradina,MS,2019-08-27,60008.0400000
28650990240,LILTURYDO_RW-65T,Nova Andradina,MS,2019-11-05,57785.4000000
24609320234,DIOKRIBUI_ 75 SC,Nova Andradina,MS,2019-12-04,38885.4000000
28650990240,LILTURYDO_RW-65T,Nova Andradina,MS,2020-02-03,58386.4200000
27602330239,LILTURYDO_ RW-65,Nova Andradina,MS,2020-02-14,56646.0000000
21608120231,DIOKRIBUI_DER 20,Nova Andradina,MS,2020-03-23,21544.9200000
21608100231,DIOKRIBUI_DER 20,Nova Andradina,MS,2020-03-23,19790.4600000
29639600241,LILTURYDO_W-110T,Nova Andradina,MS,2020-03-31,91598.0400000
27602330239,LILTURYDO_ RW-65,Nova Andradina,MS,2020-05-13,54368.8200000
25617980236,LILTURYDO_MIW 40,Nova Andradina,MS,2020-07-28,33146.8200000
30639900239,LILTURYDO_ RW-65,Nova Andradina,MS,2020-08-12,51627.7800000
31697310240,LILTURYDO_RW-110,Nova Andradina,MS,2020-09-29,78910.2000000
28600260239,LILTURYDO_ 40 AC,Nova Andradina,MS,2020-09-29,44903.1600000
27602330239,LILTURYDO_ RW-65,Caratinga,MG,2018-08-03,72900.0000000
19613080228,VERTICYL _ICCOLA,Videira,SC,2017-11-16,38271.4200000
19653100228,VERTICYL _ICCOLA,Videira,SC,2018-12-17,41158.8000000
31337900242,LOIHEDORY_ BPN ),Piracicaba,SP,2015-06-17,37115.8200000
23405260232,LILTURYDO_W-110T,Penápolis,SP,2015-05-29,66204.0000000
23405260232,LILTURYDO_W-110T,Penápolis,SP,2015-05-29,66204.0000000
22317440231,LILTURYDO_RW-65T,Penápolis,SP,2015-08-19,48168.0000000
24509080234,DIOKRIBUI_ 45 SC,Penápolis,SP,2016-04-18,29051.4600000
27462310238,LOIHEDORY_ SUPER,Penápolis,SP,2016-04-28,19045.8000000
27462680238,LOIHEDORY_ SUPER,Penápolis,SP,2016-08-04,15379.2000000
27462310238,LOIHEDORY_ SUPER,Penápolis,SP,2016-08-31,19045.8000000
21638530231,DIOKRIBUI_DER 20,Loanda,PR,2019-11-13,17064.0000000
24509080234,DIOKRIBUI_ 45 SC,Paraúna,GO,2015-05-13,39430.2600000
19572560235,DIOKRIBUI_200 SC,Montividiu,GO,2016-07-26,114750.0000000
20601120231,LOIHEDORY_ 180AP,Paranapanema,SP,2019-09-13,35019.0000000
24609320234,DIOKRIBUI_ 75 SC,Cáceres,MT,2018-11-20,43200.0000000
20625940231,LILTURYDO_RW-150,Cáceres,MT,2018-11-20,129546.0000000
26680930237,LILTURYDO_IW 270,Cáceres,MT,2020-02-26,251100.0000000
27477740241,LILTURYDO_INI 16,Santa Rosa,RS,2016-05-31,27388.8000000
24509080234,DIOKRIBUI_ 45 SC,Ji-Paraná,RO,2015-09-21,28686.4200000
24509080234,DIOKRIBUI_ 45 SC,Ji-Paraná,RO,2015-09-21,28686.4200000
29664560241,LILTURYDO_M-90 T,Goiânia,GO,2020-07-23,52272.0000000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-04-30,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-04-30,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-04-30,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-04-30,25079.5440000
23405260232,LILTURYDO_W-110T,Campo Grande,MS,2015-05-20,72478.8000000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-07-01,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-07-01,25079.5440000
22407570231,LILTURYDO_RW-85T,Campo Grande,MS,2015-07-02,49847.4000000
23405260232,LILTURYDO_W-110T,Campo Grande,MS,2015-07-02,64425.2400000
22317440231,LILTURYDO_RW-65T,Campo Grande,MS,2015-07-17,47924.8272000
24474120233,VERTICYL _A 2013,Campo Grande,MS,2015-07-22,28456.6392000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-08-21,25079.5440000
22317440231,LILTURYDO_RW-65T,Campo Grande,MS,2015-09-01,51360.2640000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-09-18,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-10-08,25079.5440000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2015-10-20,25079.5440000
20341920231,LOIHEDORY_ 150AP,Campo Grande,MS,2015-11-17,21744.2502000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2016-02-15,26908.4700000
24519600234,DIOKRIBUI_ 75 SC,Campo Grande,MS,2016-02-19,35822.3796000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2016-02-23,26908.4700000
32520880251,LYNCYDORY_. 2015,Campo Grande,MS,2016-04-19,47272.5234000
43388850255,LILTURYDO_ANDARD,Campo Grande,MS,2016-06-20,46773.9036000
21358730232,LILTURYDO_W-150T,Campo Grande,MS,2016-07-14,112029.1020000
25471640237,LILTURYDO_IW 65E,Campo Grande,MS,2016-07-26,40517.3772000
21358730232,LILTURYDO_W-150T,Campo Grande,MS,2016-07-26,112029.1020000
24509080234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2016-09-05,26908.4700000
24474120233,VERTICYL _A 2013,Campo Grande,MS,2016-09-27,30715.3296000
43388850255,LILTURYDO_ANDARD,Campo Grande,MS,2016-09-27,48674.6874000
25453920237,LILTURYDO_IW 120,Andradina,SP,2015-07-08,68790.6000000
37425400248,LILTURYDO_HIDR.1,Iaciara,GO,2016-06-07,307468.6236000
37425400248,LILTURYDO_HIDR.1,Iaciara,GO,2017-05-18,324000.0000000
37425400248,LILTURYDO_HIDR.1,Iaciara,GO,2017-05-18,324000.0000000
37425400248,LILTURYDO_HIDR.1,Lucas do Rio Verde,MT,2016-06-23,307959.3000000
37425400248,LILTURYDO_HIDR.1,Lucas do Rio Verde,MT,2016-07-25,307959.3000000
10599860229,LYNCYDORY_C-8511,São Pedro,SP,2020-09-09,70200.0000000
21630460231,DIOKRIBUI_DER 20,Ipameri,GO,2019-11-29,21600.0000000
24667030236,LILTURYDO_MIW 65,Bom Jesus do Araguaia,MT,2019-08-21,56700.0000000
22317440231,LILTURYDO_RW-65T,Juara,MT,2015-06-24,45297.9000000
23405260232,LILTURYDO_W-110T,Juara,MT,2015-09-01,77009.4000000
21680390231,DIOKRIBUI_DER 20,Alta Floresta,MT,2020-04-27,20007.0000000
20341920231,LOIHEDORY_ 150AP,Posse,GO,2015-05-18,25434.0000000
22327200233,SEGYDORY _O 2000,Posse,GO,2015-05-18,15687.0000000
24474120233,VERTICYL _A 2013,Posse,GO,2015-05-26,30240.0000000
24519600234,DIOKRIBUI_ 75 SC,Posse,GO,2015-06-09,38502.0000000
25471640237,LILTURYDO_IW 65E,Posse,GO,2015-07-06,41634.0000000
22407570231,LILTURYDO_RW-85T,Posse,GO,2015-07-06,62751.7800000
27477740241,LILTURYDO_INI 16,Posse,GO,2015-07-06,24734.7000000
24471600236,LILTURYDO_MIW 80,Posse,GO,2015-07-14,48438.0000000
25471640237,LILTURYDO_IW 65E,Posse,GO,2015-09-15,43033.6800000
22317440231,LILTURYDO_RW-65T,Posse,GO,2015-09-15,52194.2400000
27477740241,LILTURYDO_INI 16,Posse,GO,2016-05-20,24710.4000000
23405260232,LILTURYDO_W-110T,Posse,GO,2016-06-07,82620.0000000
28520900239,LILTURYDO_ 25 AC,Posse,GO,2016-06-29,40998.9600000
20341920231,LOIHEDORY_ 150AP,Posse,GO,2016-07-22,24823.8000000
19418150228,VERTICYL _ICCOLA,Posse,GO,2016-07-22,24030.0000000
9469050221,VERTICYL _VM-140,Posse,GO,2016-07-27,61830.0000000
23405260232,LILTURYDO_W-110T,Posse,GO,2016-08-29,76410.0000000
43388850255,LILTURYDO_ANDARD,Posse,GO,2016-08-30,49272.8400000
25471640237,LILTURYDO_IW 65E,Posse,GO,2016-09-16,44928.0000000
20341920231,LOIHEDORY_ 150AP,Posse,GO,2017-02-10,26956.8000000
24519600234,DIOKRIBUI_ 75 SC,Posse,GO,2017-08-02,43740.0000000
24609320234,DIOKRIBUI_ 75 SC,Posse,GO,2017-11-09,43886.3400000
24609320234,DIOKRIBUI_ 75 SC,Posse,GO,2017-11-27,43690.8600000
9469050221,VERTICYL _VM-140,Posse,GO,2017-12-21,68422.8600000
30600770239,LILTURYDO_ RW-85,Posse,GO,2018-05-22,64800.0000000
28650990240,LILTURYDO_RW-65T,Posse,GO,2019-07-25,62919.1800000
28666900240,LILTURYDO_RW-85T,Posse,GO,2019-10-24,76685.4000000
30694990239,LILTURYDO_ RW-40,Posse,GO,2020-07-29,54811.6200000
27462680238,LOIHEDORY_ SUPER,Erechim,RS,2015-06-03,15623.6850000
40469860251,LILTURYDO_O 2013,Chapadão do Sul,MS,2015-05-27,54198.7200000
28520900239,LILTURYDO_ 25 AC,Pouso Alegre,MG,2016-11-18,45738.0000000
37425400248,LILTURYDO_HIDR.1,Campestre do Maranhão,MA,2016-05-09,330563.7000000
31337900242,LOIHEDORY_ BPN ),Ponta Grossa,PR,2015-05-22,25626.3534000
27462310238,LOIHEDORY_ SUPER,Ponta Grossa,PR,2015-08-21,18672.3684000
37499700256,DIOKRIBUI_NIZADO,Ponta Grossa,PR,2015-10-26,18725.0400000
28600240239,LILTURYDO_ 40 AC,Ponta Grossa,PR,2019-01-30,49230.1800000
27657760239,LILTURYDO_ 120AC,Ponta Grossa,PR,2019-06-18,98064.0000000
28668440239,LILTURYDO_ 40 AC,Ponta Grossa,PR,2019-10-30,42921.1440000
28673810240,LILTURYDO_100 AC,Ponta Grossa,PR,2019-11-05,91749.0240000
28473540239,LILTURYDO_ 25 CR,Ponta Grossa,PR,2019-12-18,29700.0000000
27659520239,LILTURYDO_ 65 AC,Ponta Grossa,PR,2019-12-20,62370.0000000
27600660238,LOIHEDORY_ SUPER,Ponta Grossa,PR,2020-09-03,24786.0000000
20601990231,LOIHEDORY_ 150AP,Uberlândia,MG,2020-02-13,29808.0000000
25453920237,LILTURYDO_IW 120,Uberlândia,MG,2020-04-01,78408.0000000
30660920239,LILTURYDO_ RW-65,Uberlândia,MG,2020-06-10,54449.2800000
24471600236,LILTURYDO_MIW 80,Uberaba,MG,2016-02-16,50101.2000000
15454370227,VERTICYL _C TWIN,Sonora,MS,2016-06-30,129600.0000000
20622180232,VERTICYL _ ROSCA,Sonora,MS,2017-10-16,129600.0000000
37425400248,LILTURYDO_HIDR.1,Ipiranga do Norte,MT,2017-06-08,320306.4000000
27462310238,LOIHEDORY_ SUPER,Assis,SP,2015-12-02,18139.6800000
27462310238,LOIHEDORY_ SUPER,Assis,SP,2015-12-03,18139.6800000
21358730232,LILTURYDO_W-150T,São José do Rio Preto,SP,2015-05-21,102116.1600000
24471600236,LILTURYDO_MIW 80,São José do Rio Preto,SP,2015-06-24,45333.0000000
28473540239,LILTURYDO_ 25 CR,São José do Rio Preto,SP,2015-07-14,35100.0000000
25471640237,LILTURYDO_IW 65E,São José do Rio Preto,SP,2015-08-06,41609.7000000
28473540239,LILTURYDO_ 25 CR,São José do Rio Preto,SP,2015-08-17,36266.4000000
28473540239,LILTURYDO_ 25 CR,São José do Rio Preto,SP,2016-01-21,36266.4000000
22317440231,LILTURYDO_RW-65T,São José do Rio Preto,SP,2016-02-11,48168.0000000
22317440231,LILTURYDO_RW-65T,São José do Rio Preto,SP,2016-02-26,48891.0600000
25471640237,LILTURYDO_IW 65E,São José do Rio Preto,SP,2016-03-04,39714.8400000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2016-06-09,23082.3000000
22558630231,LILTURYDO_RW-65T,São José do Rio Preto,SP,2016-08-16,59006.8800000
22558630231,LILTURYDO_RW-65T,São José do Rio Preto,SP,2016-10-31,57180.6000000
22317440231,LILTURYDO_RW-65T,São José do Rio Preto,SP,2016-11-17,49599.0000000
21541760231,DIOKRIBUI_DER 20,São José do Rio Preto,SP,2017-05-04,18752.0400000
19613080228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2017-06-02,37476.0000000
27602330239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2017-06-13,57163.3200000
27602330239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2017-08-17,56347.9200000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2017-08-17,49029.3000000
21618620231,DIOKRIBUI_DER 20,São José do Rio Preto,SP,2017-09-26,18378.9000000
27612110239,LILTURYDO_ 80 AC,São José do Rio Preto,SP,2017-10-09,75060.0000000
28600210239,LILTURYDO_ 25 AC,São José do Rio Preto,SP,2017-11-20,38823.3000000
19613080228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2017-12-27,33320.0520000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2018-01-29,24089.4000000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-03-23,45964.8000000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-04-16,47558.3994000
24623530236,LILTURYDO_MIW 65,São José do Rio Preto,SP,2018-05-03,43357.1400000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2018-05-03,25691.5800000
21618620231,DIOKRIBUI_DER 20,São José do Rio Preto,SP,2018-05-04,17452.8000000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-05-30,49029.3000000
30600770239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2018-06-13,60789.9600000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2018-06-20,26761.8600000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-07-16,50887.4400000
30602310239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-07-23,49029.3000000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2018-08-13,26762.4000000
21618620231,DIOKRIBUI_DER 20,São José do Rio Preto,SP,2018-08-22,18370.8000000
27602330239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-09-24,54648.0000000
30651080239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-10-29,51678.5400000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2018-11-27,49029.3000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-01-17,49029.3000000
28600190240,LILTURYDO_RW-110,São José do Rio Preto,SP,2019-01-22,86832.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-02-27,49029.3000000
24649260236,LILTURYDO_MIW 65,São José do Rio Preto,SP,2019-04-10,43362.0000000
31656130240,LILTURYDO_RW-85T,São José do Rio Preto,SP,2019-05-06,64843.2000000
30638930239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2019-05-23,63990.0000000
21618620231,DIOKRIBUI_DER 20,São José do Rio Preto,SP,2019-06-07,18387.0000000
27602330239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-06-12,56808.0000000
30638930239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2019-06-13,65923.2000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-06-24,51613.2000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-08-27,49086.0000000
31600150240,LILTURYDO_RW-110,São José do Rio Preto,SP,2019-09-03,81918.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-09-30,49086.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-10-16,49086.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-10-25,49086.0000000
28600170240,LILTURYDO_RW-110,São José do Rio Preto,SP,2019-10-29,86589.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-10-29,49086.0000000
27602330239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-12-04,54378.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2020-04-08,49086.0000000
10599860229,LYNCYDORY_C-8511,São José do Rio Preto,SP,2020-05-07,63612.0000000
19418150228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2020-05-28,28080.0000000
27600800239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2020-07-01,68877.0000000
30694700239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2020-08-12,49572.0000000
25624390237,LILTURYDO_IW 100,São José do Rio Preto,SP,2020-08-18,63504.0000000
27600800239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2020-08-31,66150.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2020-08-31,49086.0000000
27600800239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2020-09-18,66150.0000000
30638930239,LILTURYDO_ RW-85,São José do Rio Preto,SP,2020-09-29,60804.0000000
22558630231,LILTURYDO_RW-65T,Fernandópolis,SP,2016-08-05,59189.4000000
44572620253,LILTURYDO_T INOW,Fernandópolis,SP,2017-05-22,75481.4538000
27602330239,LILTURYDO_ RW-65,Fernandópolis,SP,2018-03-06,55080.0000000
24622910236,LILTURYDO_MIW 80,Fernandópolis,SP,2018-06-08,50949.0000000
25453920237,LILTURYDO_IW 120,Fernandópolis,SP,2018-07-13,66624.1200000
27602330239,LILTURYDO_ RW-65,Fernandópolis,SP,2018-08-24,55139.9400000
30639900239,LILTURYDO_ RW-65,Fernandópolis,SP,2019-02-27,49029.3000000
43670530252,LILTURYDO_IONADA,Fernandópolis,SP,2019-12-09,31530.6000000
31600150240,LILTURYDO_RW-110,Fernandópolis,SP,2019-12-23,77814.0000000
28645170240,LILTURYDO_RW-85T,Fernandópolis,SP,2020-07-31,70740.0000000
24509080234,DIOKRIBUI_ 45 SC,Presidente Prudente,SP,2016-06-01,29052.0000000
22317440231,LILTURYDO_RW-65T,Presidente Prudente,SP,2016-09-20,49584.4200000
21558710230,LILTURYDO_ RW-85,Presidente Prudente,SP,2017-02-15,62099.4600000
30600770239,LILTURYDO_ RW-85,Presidente Prudente,SP,2017-05-02,64206.0000000
30600770239,LILTURYDO_ RW-85,Presidente Prudente,SP,2017-05-23,66655.9800000
30602310239,LILTURYDO_ RW-65,Presidente Prudente,SP,2017-08-24,49539.6000000
24609340234,DIOKRIBUI_ 75 SC,Presidente Prudente,SP,2017-09-18,37056.9222000
19613080228,VERTICYL _ICCOLA,Presidente Prudente,SP,2017-10-18,35598.4200000
29411670238,LILTURYDO_TANDEN,Presidente Prudente,SP,2017-11-29,78300.0000000
19418150228,VERTICYL _ICCOLA,Presidente Prudente,SP,2018-01-31,25353.5400000
30602310239,LILTURYDO_ RW-65,Presidente Prudente,SP,2018-06-19,49029.3000000
27602330239,LILTURYDO_ RW-65,Presidente Prudente,SP,2018-06-26,67042.6200000
28600170240,LILTURYDO_RW-110,Presidente Prudente,SP,2018-08-07,81463.8600000
30600770239,LILTURYDO_ RW-85,Presidente Prudente,SP,2018-09-20,57750.5700000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2018-12-07,16767.0000000
19613080228,VERTICYL _ICCOLA,Presidente Prudente,SP,2018-12-07,34182.0000000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2018-12-18,16767.0000000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2018-12-18,16767.0000000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2018-12-18,16767.0000000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2018-12-18,16767.0000000
19613080228,VERTICYL _ICCOLA,Presidente Prudente,SP,2018-12-21,35613.0000000
28600190240,LILTURYDO_RW-110,Presidente Prudente,SP,2019-08-28,87318.0000000
27600800239,LILTURYDO_ RW-85,Presidente Prudente,SP,2019-09-03,72522.0000000
27602330239,LILTURYDO_ RW-65,Presidente Prudente,SP,2019-12-04,54378.0000000
19653100228,VERTICYL _ICCOLA,Presidente Prudente,SP,2019-12-20,35910.0000000
20601160231,LOIHEDORY_ 180AP,Presidente Prudente,SP,2020-02-14,28566.0000000
28679460240,LILTURYDO_RW-85T,Presidente Prudente,SP,2020-04-30,75762.0000000
27602330239,LILTURYDO_ RW-65,Presidente Prudente,SP,2020-05-07,54378.0000000
30687850239,LILTURYDO_ RW-85,Presidente Prudente,SP,2020-06-03,61938.0000000
19613080228,VERTICYL _ICCOLA,Presidente Prudente,SP,2020-07-07,37530.0000000
30638930239,LILTURYDO_ RW-85,Presidente Prudente,SP,2020-07-27,60804.0000000
21608100231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2020-09-29,20034.0000000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2020-09-29,17777.8800000
21608100231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2020-09-29,19036.0800000
21608100231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2020-09-29,19036.0800000
21618620231,DIOKRIBUI_DER 20,Presidente Prudente,SP,2020-09-29,17777.8800000
28650990240,LILTURYDO_RW-65T,Ourinhos,SP,2020-08-31,53838.0000000
20601170231,LOIHEDORY_ 180AP,Abaetetuba,PA,2018-05-16,32805.0000000
20601130231,LOIHEDORY_ 180AP,Caçapava,SP,2020-05-12,31469.0400000
43388850255,LILTURYDO_ANDARD,Glicério,SP,2018-05-22,64260.0000000
37425400248,LILTURYDO_HIDR.1,Porangatu,GO,2015-04-15,205200.0000000
21422470232,LILTURYDO_W-175T,Porangatu,GO,2015-06-09,123822.0000000
24519600234,DIOKRIBUI_ 75 SC,Porangatu,GO,2015-09-17,34747.7040000
24509080234,DIOKRIBUI_ 45 SC,Porangatu,GO,2015-11-09,28420.2000000
32520880251,LYNCYDORY_. 2015,Porangatu,GO,2016-04-27,52491.4398000
37520940249,LILTURYDO_. 2015,Porangatu,GO,2016-08-24,59078.9862000
25667720237,LILTURYDO_IW 100,Ipameri,GO,2020-07-27,81000.0000000
30602310239,LILTURYDO_ RW-65,Londrina,PR,2017-11-14,53874.7200000
26254430237,LILTURYDO_C - ME,Nanuque,MG,2015-10-19,146999.8800000
25617980236,LILTURYDO_MIW 40,Orlândia,SP,2019-10-02,37962.0000000
21618620231,DIOKRIBUI_DER 20,Dracena,SP,2019-01-21,18738.0000000
24609310234,DIOKRIBUI_ 75 SC,Dracena,SP,2019-06-27,46569.6000000
24609310234,DIOKRIBUI_ 75 SC,Dracena,SP,2019-06-27,46569.6000000
22556650231,LILTURYDO_RW-110,Sorriso,MT,2016-08-31,87045.0840000
23405260232,LILTURYDO_W-110T,Alta Floresta,MT,2016-02-11,77007.2400000
24509080234,DIOKRIBUI_ 45 SC,Alta Floresta,MT,2016-08-16,28921.1202000
21541760231,DIOKRIBUI_DER 20,Alta Floresta,MT,2016-12-02,11026.2600000
21541760231,DIOKRIBUI_DER 20,Alta Floresta,MT,2017-03-23,16605.0000000
20601950231,LOIHEDORY_ 150AP,Alta Floresta,MT,2017-04-25,25650.2808000
21618620231,DIOKRIBUI_DER 20,Alta Floresta,MT,2017-07-12,16928.4600000
21608210231,DIOKRIBUI_DER 20,Alta Floresta,MT,2017-07-25,16432.7400000
21630460231,DIOKRIBUI_DER 20,Alta Floresta,MT,2018-05-04,16934.4000000
20625940231,LILTURYDO_RW-150,Alta Floresta,MT,2018-05-17,119075.4000000
22407570231,LILTURYDO_RW-85T,Vilhena,RO,2015-05-28,55755.0000000
22407570231,LILTURYDO_RW-85T,Vilhena,RO,2015-06-17,55755.0000000
24519600234,DIOKRIBUI_ 75 SC,Vilhena,RO,2015-11-24,36158.4000000
22407570231,LILTURYDO_RW-85T,Vilhena,RO,2015-11-24,59581.9800000
32520880251,LYNCYDORY_. 2015,Vilhena,RO,2016-09-14,57837.2400000
21358730232,LILTURYDO_W-150T,Vilhena,RO,2017-05-26,103140.0000000
26471620238,LILTURYDO_W 65CR,Arapoti,PR,2015-04-24,52443.9684000
47531160266,DIOKRIBUI_. 2015,Arapoti,PR,2015-11-11,26299.0800000
19418150228,VERTICYL _ICCOLA,Castro,PR,2015-06-30,22705.4340000
27600800239,LILTURYDO_ RW-85,Tangará da Serra,MT,2020-06-18,78840.0000000
43388850255,LILTURYDO_ANDARD,Patrocínio,MG,2017-05-05,56106.0000000
27462310238,LOIHEDORY_ SUPER,Caraguatatuba,SP,2017-10-09,23760.0000000
20601120231,LOIHEDORY_ 180AP,Caraguatatuba,SP,2018-05-04,34560.0000000
27477740241,LILTURYDO_INI 16,Formiga,MG,2017-08-30,21263.0400000
19418150228,VERTICYL _ICCOLA,Montenegro,RS,2015-11-10,21883.5756000
20601170231,LOIHEDORY_ 180AP,Itatiba,SP,2019-06-27,35100.0000000
27667050239,LILTURYDO_ 65 AC,Peixe,TO,2020-06-03,60588.0000000
29669610241,LILTURYDO_W-110T,Alto Paraíso,PR,2020-02-27,99360.0000000
27462310238,LOIHEDORY_ SUPER,Tarumã,SP,2015-06-30,24354.0000000
30644550241,LILTURYDO_W-200T,Tarumã,SP,2018-08-17,209520.0000000
22327200233,SEGYDORY _O 2000,São Miguel d'Oeste,SC,2015-04-29,14580.0000000
26655010237,LILTURYDO_IW 270,Novo Mundo,MT,2020-01-15,260153.6400000
27600660238,LOIHEDORY_ SUPER,Campos Novos,SC,2017-05-31,21924.0000000
