CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
11,Tipo_F_25-27,QUERENCIA,MT,2020-06-16 00:00:00.000,1,212113.50000000
2,Tipo_B,ESPUMOSO,RS,2017-01-12 00:00:00.000,1,16277
13,Tipo_H_2-5,ESPUMOSO,RS,2017-01-31 00:00:00.000,1,34686
1,Tipo_A,ESPUMOSO,RS,2019-03-28 00:00:00.000,1,17781.70000000
17,Tipo_J_2-8,ESPUMOSO,RS,2019-12-23 00:00:00.000,1,24398.28000000
17,Tipo_J_2-8,ESPUMOSO,RS,2019-12-23 00:00:00.000,1,21593.88000000
4,Tipo_D,COLINA,SP,2018-06-06 00:00:00.000,1,24600
1,Tipo_A,PORTO UNIAO,SC,2017-06-30 00:00:00.000,1,22049.80000000
6,Tipo_F_Mini,PASSOS,MG,2017-10-20 00:00:00.000,1,20500
7,Tipo_F_0-11,BOA VISTA,RR,2016-09-14 00:00:00.000,1,92155.70000000
13,Tipo_H_2-5,VILA FLORES,RS,2016-09-13 00:00:00.000,1,43842.65710000
1,Tipo_A,AGUA DOCE,SC,2016-10-27 00:00:00.000,1,19065
7,Tipo_F_0-11,OUREM,PA,2016-10-24 00:00:00.000,1,57324.97000000
1,Tipo_A,IRINEÓPOLIS,SC,2016-10-14 00:00:00.000,1,15254.05000000
4,Tipo_D,ARIQUEMES,RO,2016-11-16 00:00:00.000,1,8371.79000000
7,Tipo_F_0-11,ARIQUEMES,RO,2017-06-07 00:00:00.000,1,40188.20000000
4,Tipo_D,Bagé,RS,2016-12-15 00:00:00.000,1,11748.14000000
17,Tipo_J_2-8,Bagé,RS,2017-03-10 00:00:00.000,1,25084.47240000
1,Tipo_A,Bagé,RS,2017-03-10 00:00:00.000,1,14822.33640000
17,Tipo_J_2-8,Bagé,RS,2017-05-04 00:00:00.000,1,30940.38350000
4,Tipo_D,MATUPA,MT,2016-11-30 00:00:00.000,1,8371.79000000
4,Tipo_D,ACREUNA,GO,2016-12-14 00:00:00.000,1,13881.37000000
17,Tipo_J_2-8,ITARANTIM,BA,2017-03-08 00:00:00.000,1,19129.78000000
2,Tipo_B,ITARANTIM,BA,2017-03-08 00:00:00.000,1,15908
17,Tipo_J_2-8,ITARANTIM,BA,2017-08-09 00:00:00.000,1,20319.60000000
17,Tipo_J_2-8,ITARANTIM,BA,2017-08-09 00:00:00.000,1,22111.30000000
17,Tipo_J_2-8,SAO ROQUE DE MINAS,MG,2016-11-10 00:00:00.000,1,19137.36910000
2,Tipo_B,BURITIS,MG,2020-07-30 00:00:00.000,1,54571
17,Tipo_J_2-8,SÃO JOÃO DO OESTE,SC,2017-01-18 00:00:00.000,1,27388
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2018-05-17 00:00:00.000,1,33784
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2018-10-30 00:00:00.000,1,37720
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2019-08-22 00:00:00.000,1,30586
17,Tipo_J_2-8,SÃO JOÃO DO OESTE,SC,2019-09-27 00:00:00.000,1,24399.10000000
17,Tipo_J_2-8,SÃO JOÃO DO OESTE,SC,2019-09-27 00:00:00.000,1,21594.70000000
14,Tipo_H_6-10,SÃO JOÃO DO OESTE,SC,2019-09-27 00:00:00.000,1,47150
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2019-11-29 00:00:00.000,1,33169
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2019-11-29 00:00:00.000,1,37351
17,Tipo_J_2-8,SÃO JOÃO DO OESTE,SC,2020-05-13 00:00:00.000,1,26650
14,Tipo_H_6-10,SÃO JOÃO DO OESTE,SC,2020-05-15 00:00:00.000,1,47150
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2020-07-27 00:00:00.000,1,31858.23000000
13,Tipo_H_2-5,SÃO JOÃO DO OESTE,SC,2020-08-28 00:00:00.000,1,31858.23000000
4,Tipo_D,ITUIUTABA,MG,2017-02-24 00:00:00.000,1,23780
17,Tipo_J_2-8,ITUIUTABA,MG,2018-05-25 00:00:00.000,1,21654.97000000
9,Tipo_F_15-20,SAO CARLOS,SP,2018-05-23 00:00:00.000,1,82000
15,Tipo_H_12-15,SAO CARLOS,SP,2018-05-23 00:00:00.000,1,4100
2,Tipo_B,ARAPOTI,PR,2017-02-17 00:00:00.000,1,14967.05000000
2,Tipo_B,CRISTALINA,GO,2017-02-21 00:00:00.000,1,25192.45000000
7,Tipo_F_0-11,CRISTALINA,GO,2017-08-09 00:00:00.000,1,52712.06000000
1,Tipo_A,CRISTALINA,GO,2017-11-28 00:00:00.000,1,14350
17,Tipo_J_2-8,CRISTALINA,GO,2018-09-13 00:00:00.000,1,21525
17,Tipo_J_2-8,CRISTALINA,GO,2019-08-07 00:00:00.000,1,21315.90000000
17,Tipo_J_2-8,CRISTALINA,GO,2019-10-25 00:00:00.000,1,26260.50000000
14,Tipo_H_6-10,CRISTALINA,GO,2019-12-13 00:00:00.000,1,43346.43000000
17,Tipo_J_2-8,CRISTALINA,GO,2020-05-27 00:00:00.000,1,28400.70000000
13,Tipo_H_2-5,CRISTALINA,GO,2020-08-13 00:00:00.000,1,34850
8,Tipo_F_0-11_Z,ITURAMA,MG,2017-08-18 00:00:00.000,1,54037.28250000
4,Tipo_D,ITURAMA,MG,2018-08-23 00:00:00.000,1,13334.84000000
4,Tipo_D,ITURAMA,MG,2018-08-31 00:00:00.000,1,13334.84000000
8,Tipo_F_0-11_Z,ITURAMA,MG,2019-02-27 00:00:00.000,1,47970
6,Tipo_F_Mini,PINHALZINHO,SC,2017-01-13 00:00:00.000,1,20795.20000000
7,Tipo_F_0-11,GUARAI,TO,2017-01-25 00:00:00.000,1,64083
13,Tipo_H_2-5,CASCA,RS,2017-02-01 00:00:00.000,1,42476
17,Tipo_J_2-8,CASCA,RS,2019-12-23 00:00:00.000,1,24398.28000000
17,Tipo_J_2-8,CASCA,RS,2019-12-23 00:00:00.000,1,21593.88000000
1,Tipo_A,IBIRUBA,RS,2017-01-23 00:00:00.000,1,16555.80000000
6,Tipo_F_Mini,IBIRUBA,RS,2017-02-08 00:00:00.000,1,20795.20000000
6,Tipo_F_Mini,PASSO FUNDO,RS,2017-03-07 00:00:00.000,1,20795.20000000
18,Tipo_J_9,PASSO FUNDO,RS,2018-10-25 00:00:00.000,1,44413.66000000
2,Tipo_B,PASSO FUNDO,RS,2019-10-31 00:00:00.000,1,43583
1,Tipo_A,CORRENTINA,BA,2017-02-20 00:00:00.000,1,20467.20000000
4,Tipo_D,CORRENTINA,BA,2017-05-04 00:00:00.000,1,12760.02000000
1,Tipo_A,CORRENTINA,BA,2017-05-05 00:00:00.000,1,21402
7,Tipo_F_0-11,CORRENTINA,BA,2017-05-05 00:00:00.000,1,50635
4,Tipo_D,CORRENTINA,BA,2017-05-26 00:00:00.000,1,12760.02000000
4,Tipo_D,CORRENTINA,BA,2017-07-05 00:00:00.000,1,12760.02000000
8,Tipo_F_0-11_Z,CORRENTINA,BA,2018-08-08 00:00:00.000,1,42782.68000000
1,Tipo_A,CORRENTINA,BA,2018-12-06 00:00:00.000,1,21324.10000000
13,Tipo_H_2-5,CORRENTINA,BA,2020-06-17 00:00:00.000,1,22410.60000000
4,Tipo_D,GOIATUBA,GO,2017-02-21 00:00:00.000,1,12042.68400000
7,Tipo_F_0-11,GOIATUBA,GO,2017-06-23 00:00:00.000,1,50717
17,Tipo_J_2-8,SANTA MARIA DA VITORIA,BA,2017-04-05 00:00:00.000,1,21402
18,Tipo_J_9,SANTA MARIA DA VITORIA,BA,2017-04-05 00:00:00.000,1,37515
1,Tipo_A,SANTA MARIA DA VITORIA,BA,2017-05-16 00:00:00.000,1,14639.05000000
7,Tipo_F_0-11,SANTA MARIA DA VITORIA,BA,2017-07-17 00:00:00.000,1,40860.60000000
8,Tipo_F_0-11_Z,URUCUIA,MG,2017-06-08 00:00:00.000,1,99630
2,Tipo_B,URUCUIA,MG,2017-07-19 00:00:00.000,1,45100
4,Tipo_D,JUINA,MT,2017-01-19 00:00:00.000,1,20500
17,Tipo_J_2-8,SENHOR DO BONFIM,BA,2017-03-01 00:00:00.000,1,28424.89000000
17,Tipo_J_2-8,SENHOR DO BONFIM,BA,2020-06-16 00:00:00.000,1,38950
17,Tipo_J_2-8,CATANDUVA,SP,2017-02-24 00:00:00.000,1,24971.46000000
1,Tipo_A,BRACO DO NORTE,SC,2017-02-16 00:00:00.000,1,24198.61000000
5,Tipo_E,COTEGIPE,BA,2017-03-03 00:00:00.000,1,161852.01000000
1,Tipo_A,ITUPORANGA,SC,2017-05-29 00:00:00.000,1,17269.61000000
1,Tipo_A,ITUPORANGA,SC,2017-07-11 00:00:00.000,1,16766.66300000
1,Tipo_A,ITUPORANGA,SC,2017-07-31 00:00:00.000,1,18646.12760000
17,Tipo_J_2-8,RIO DO OESTE,SC,2020-05-06 00:00:00.000,1,24174.01000000
7,Tipo_F_0-11,ORLANDIA,SP,2017-05-08 00:00:00.000,1,43960.20000000
15,Tipo_H_12-15,CHAPADAO DO SUL,MS,2017-05-18 00:00:00.000,1,63308.10000000
4,Tipo_D,CHAPADAO DO SUL,MS,2017-10-18 00:00:00.000,1,28832.43000000
17,Tipo_J_2-8,CHAPADAO DO SUL,MS,2018-03-28 00:00:00.000,1,29438
4,Tipo_D,IPIACU,MG,2017-03-24 00:00:00.000,1,17179.82000000
18,Tipo_J_9,INHAUMA,MG,2017-03-22 00:00:00.000,1,82820
18,Tipo_J_9,INHAUMA,MG,2018-05-28 00:00:00.000,1,82820
17,Tipo_J_2-8,PONTA PORA,MS,2017-08-23 00:00:00.000,1,29552.80000000
1,Tipo_A,TEIXEIRA DE FREITAS,BA,2017-05-17 00:00:00.000,1,23269.96000000
4,Tipo_D,SAO JOSE DO RIO PRETO,SP,2017-05-11 00:00:00.000,1,11070
14,Tipo_H_6-10,PARAÍ,RS,2017-06-13 00:00:00.000,1,50266
7,Tipo_F_0-11,ITINGA DO MARANHAO,MA,2017-09-13 00:00:00.000,1,64460.20000000
9,Tipo_F_15-20,MUNDO NOVO,GO,2017-06-02 00:00:00.000,1,122180
4,Tipo_D,MUNDO NOVO,GO,2019-02-13 00:00:00.000,1,39360
4,Tipo_D,SIMOLANDIA,GO,2017-05-11 00:00:00.000,1,18232.29000000
7,Tipo_F_0-11,SAO JOAO D'ALIANCA,GO,2017-09-28 00:00:00.000,1,66625
8,Tipo_F_0-11_Z,SONORA,MS,2017-06-23 00:00:00.000,1,51250
7,Tipo_F_0-11,BOCAIUVA,MG,2017-07-04 00:00:00.000,1,76928.30000000
2,Tipo_B,GURINHEM,PB,2017-06-28 00:00:00.000,1,39507.60000000
4,Tipo_D,ALTO BOA VISTA,MT,2017-06-22 00:00:00.000,1,14054.80000000
4,Tipo_D,ALTO BOA VISTA,MT,2017-06-22 00:00:00.000,1,31508.91000000
18,Tipo_J_9,NOVA ANDRADINA,MS,2017-07-20 00:00:00.000,1,104960
2,Tipo_B,VACARIA,RS,2017-08-03 00:00:00.000,1,49090.75960000
8,Tipo_F_0-11_Z,PRESIDENTE MÉDICI,RO,2017-06-29 00:00:00.000,1,54120
8,Tipo_F_0-11_Z,VALE DO PARAISO,RO,2017-08-09 00:00:00.000,1,54120
7,Tipo_F_0-11,SAO DOMINGOS DO ARAGUAIA,PA,2017-07-31 00:00:00.000,1,60126.50000000
18,Tipo_J_9,MATEIROS,TO,2017-10-31 00:00:00.000,1,50635
11,Tipo_F_25-27,CASEARA,TO,2017-12-26 00:00:00.000,1,228824.28000000
1,Tipo_A,NOSSA SENHORA DO SOCORRO,SE,2017-07-19 00:00:00.000,1,22094.90000000
8,Tipo_F_0-11_Z,CASTANHEIRAS,RO,2017-07-03 00:00:00.000,1,54120
4,Tipo_D,Dom Pedrito,RS,2017-11-06 00:00:00.000,1,13120
9,Tipo_F_15-20,SAO MIGUEL DO ARAGUAIA,GO,2017-07-25 00:00:00.000,1,103935
8,Tipo_F_0-11_Z,ITABERAI,GO,2019-05-09 00:00:00.000,1,84564.14000000
1,Tipo_A,CHAPADA GAUCHA,MG,2017-08-03 00:00:00.000,1,19352
17,Tipo_J_2-8,CHAPADA GAUCHA,MG,2017-09-14 00:00:00.000,1,30750
4,Tipo_D,DIVINOPOLIS DO TOCANTINS,TO,2017-07-10 00:00:00.000,1,30009.13000000
7,Tipo_F_0-11,DIVINOPOLIS DO TOCANTINS,TO,2017-07-10 00:00:00.000,1,77166.92000000
4,Tipo_D,DIVINOPOLIS DO TOCANTINS,TO,2020-05-29 00:00:00.000,1,28700
7,Tipo_F_0-11,CAMPO ALEGRE DE GOIAS,GO,2017-07-19 00:00:00.000,1,49200
12,Tipo_G,OLIMPIA,SP,2017-07-05 00:00:00.000,1,10892.69140000
7,Tipo_F_0-11,VILHENA,RO,2018-07-31 00:00:00.000,1,71750
7,Tipo_F_0-11,RONDONÓPOLIS,MT,2017-07-28 00:00:00.000,1,40928.25000000
4,Tipo_D,ITIQUIRA,MT,2017-07-10 00:00:00.000,1,32800
8,Tipo_F_0-11_Z,COLORADO DO OESTE,RO,2017-07-06 00:00:00.000,1,47888
4,Tipo_D,JI-PARANÁ,RO,2017-07-06 00:00:00.000,1,16903.48000000
6,Tipo_F_Mini,JI-PARANÁ,RO,2017-08-17 00:00:00.000,1,18452.05000000
8,Tipo_F_0-11_Z,ALCINOPOLIS,MS,2017-07-21 00:00:00.000,1,86100
1,Tipo_A,BRASILIA,DF,2017-07-21 00:00:00.000,1,21706.22000000
1,Tipo_A,BRASILIA,DF,2018-02-16 00:00:00.000,1,27388
8,Tipo_F_0-11_Z,CRISTAIS PAULISTA,SP,2017-06-27 00:00:00.000,1,65600
7,Tipo_F_0-11,SALES OLIVEIRA,SP,2017-08-09 00:00:00.000,1,45100
14,Tipo_H_6-10,ABELARDO LUZ,SC,2017-07-31 00:00:00.000,1,53505
1,Tipo_A,SAO DOMINGOS DO MARANHAO,MA,2017-09-12 00:00:00.000,1,25984.16000000
7,Tipo_F_0-11,NOVA GRANADA,SP,2018-03-07 00:00:00.000,1,48078.65000000
4,Tipo_D,GOIANIA,GO,2017-08-24 00:00:00.000,1,35316.17000000
18,Tipo_J_9,CAMP VERDE,MT,2018-05-11 00:00:00.000,1,114800
10,Tipo_F_15-20_Z,CAMP VERDE,MT,2018-07-24 00:00:00.000,1,116850
18,Tipo_J_9,RIO PARDO,RS,2017-12-29 00:00:00.000,1,149322
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2017-10-09 00:00:00.000,1,50020
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-05-30 00:00:00.000,1,50020
11,Tipo_F_25-27,RIO VERDE DE MATO GROSSO,MS,2017-08-03 00:00:00.000,1,223450
11,Tipo_F_25-27,RIO VERDE DE MATO GROSSO,MS,2017-08-03 00:00:00.000,1,223450
6,Tipo_F_Mini,UBERABA,MG,2017-07-26 00:00:00.000,1,14514
4,Tipo_D,SAO GABRIEL,RS,2017-08-31 00:00:00.000,1,16441
8,Tipo_F_0-11_Z,OURO PRETO DO OESTE,RO,2017-08-25 00:00:00.000,1,61500
15,Tipo_H_12-15,OURO PRETO DO OESTE,RO,2018-04-24 00:00:00.000,1,61849.36100000
15,Tipo_H_12-15,OURO PRETO DO OESTE,RO,2019-04-03 00:00:00.000,1,63755
7,Tipo_F_0-11,URUACU,GO,2017-08-08 00:00:00.000,1,64165
8,Tipo_F_0-11_Z,URUACU,GO,2018-06-05 00:00:00.000,1,54825.46240000
7,Tipo_F_0-11,PARAGOMINAS,PA,2017-09-14 00:00:00.000,1,65169.50000000
8,Tipo_F_0-11_Z,TANGARÁ DA SERRA,MT,2017-08-18 00:00:00.000,1,77695
9,Tipo_F_15-20,SERINGUEIRAS,RO,2017-09-20 00:00:00.000,1,161540
13,Tipo_H_2-5,ACEGUA,RS,2017-09-04 00:00:00.000,1,43824.20300000
8,Tipo_F_0-11_Z,CASTANHEIRAS,RO,2017-09-25 00:00:00.000,1,61495.90000000
7,Tipo_F_0-11,ANANINDEUA,PA,2017-10-17 00:00:00.000,1,80175.50000000
7,Tipo_F_0-11,ANANINDEUA,PA,2017-10-18 00:00:00.000,1,48913
8,Tipo_F_0-11_Z,MOGI GUACU,SP,2017-10-05 00:00:00.000,1,51250
4,Tipo_D,CAARAPO,MS,2017-09-21 00:00:00.000,1,41000
7,Tipo_F_0-11,CAMPO GRANDE,MS,2017-10-20 00:00:00.000,1,34599.90000000
7,Tipo_F_0-11,CAMPO GRANDE,MS,2018-12-04 00:00:00.000,1,48350.07000000
17,Tipo_J_2-8,RECIFE,PE,2017-09-29 00:00:00.000,1,23300.30000000
8,Tipo_F_0-11_Z,JAU,SP,2017-10-20 00:00:00.000,1,56293
17,Tipo_J_2-8,SAO FRANCISCO DE ITABAPOANA,RJ,2017-12-20 00:00:00.000,1,36490
8,Tipo_F_0-11_Z,GETULINA,SP,2017-10-26 00:00:00.000,1,56293
13,Tipo_H_2-5,CAPITAO ENEAS,MG,2017-09-26 00:00:00.000,1,39606
8,Tipo_F_0-11_Z,PIRACANJUBA,GO,2017-11-17 00:00:00.000,1,64370
19,Tipo_K,SAO CARLOS,SP,2017-09-29 00:00:00.000,1,15498
6,Tipo_F_Mini,CASTANHEIRA,MT,2017-10-24 00:00:00.000,1,18368
13,Tipo_H_2-5,RIO VERDE,GO,2017-10-27 00:00:00.000,1,34440
6,Tipo_F_Mini,PONTES E LACERDA,MT,2017-10-06 00:00:00.000,1,20090
14,Tipo_H_6-10,CÁCERES,MT,2017-10-06 00:00:00.000,1,64862
6,Tipo_F_Mini,GUARATINGUETA,SP,2017-10-02 00:00:00.000,1,17794
6,Tipo_F_Mini,NOVA CRIXAS,GO,2017-09-29 00:00:00.000,1,18368
8,Tipo_F_0-11_Z,NOVA CRIXAS,GO,2018-07-31 00:00:00.000,1,48380
13,Tipo_H_2-5,ESPIRITO SANTO DO TURVO,SP,2017-10-06 00:00:00.000,1,31294.48000000
1,Tipo_A,BRASILIA,DF,2017-12-19 00:00:00.000,1,18368
7,Tipo_F_0-11,ÁGUA BOA,MT,2017-10-05 00:00:00.000,1,48790
7,Tipo_F_0-11,INDIARA,GO,2017-10-02 00:00:00.000,1,64288
13,Tipo_H_2-5,MARTINHO CAMPOS,MG,2017-10-06 00:00:00.000,1,36900
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2017-11-20 00:00:00.000,1,42431.66670000
4,Tipo_D,JI-PARANÁ,RO,2020-03-02 00:00:00.000,1,13409.05000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-03-02 00:00:00.000,1,47129.50000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-03-04 00:00:00.000,1,38765.50000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-03-31 00:00:00.000,1,47129.50000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-04-08 00:00:00.000,1,38765.50000000
13,Tipo_H_2-5,JI-PARANÁ,RO,2020-07-22 00:00:00.000,1,31430.60000000
1,Tipo_A,JI-PARANÁ,RO,2020-07-22 00:00:00.000,1,21456.12000000
13,Tipo_H_2-5,JI-PARANÁ,RO,2020-07-22 00:00:00.000,1,31430.60000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-07-24 00:00:00.000,1,47719.90000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-07-29 00:00:00.000,1,48544
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-08-04 00:00:00.000,1,39241.10000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-08-04 00:00:00.000,1,47719.90000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2020-08-31 00:00:00.000,1,42789.65000000
14,Tipo_H_6-10,JI-PARANÁ,RO,2020-09-23 00:00:00.000,1,33312.50000000
1,Tipo_A,ARINOS,MG,2017-10-20 00:00:00.000,1,20090
15,Tipo_H_12-15,ALTA FLORESTA,MT,2017-11-28 00:00:00.000,1,91532.50000000
8,Tipo_F_0-11_Z,ITIQUIRA,MT,2019-09-25 00:00:00.000,1,61680.40000000
1,Tipo_A,NOVA MONTE VERDE,MT,2017-11-28 00:00:00.000,1,27552
6,Tipo_F_Mini,GUARAI,TO,2017-11-23 00:00:00.000,1,22248.65000000
6,Tipo_F_Mini,LUZIANA,GO,2018-04-06 00:00:00.000,1,18368
8,Tipo_F_0-11_Z,JOSE BONIFACIO,SP,2017-12-15 00:00:00.000,1,55202.40000000
4,Tipo_D,ITAPORA DO TOCANTINS,TO,2018-03-08 00:00:00.000,1,20500
6,Tipo_F_Mini,CLARO DOS POÇÕES,MG,2017-11-10 00:00:00.000,1,16400
14,Tipo_H_6-10,SUMIDOURO,RJ,2017-12-21 00:00:00.000,1,56621
14,Tipo_H_6-10,SUMIDOURO,RJ,2018-02-27 00:00:00.000,1,56621
9,Tipo_F_15-20,ÁGUA BOA,MT,2018-02-09 00:00:00.000,1,101270
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-01-09 00:00:00.000,1,48687.50000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-01-22 00:00:00.000,1,48687.50000000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-01-22 00:00:00.000,1,39831.50000000
9,Tipo_F_15-20,JI-PARANÁ,RO,2018-02-19 00:00:00.000,1,97129
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-07-24 00:00:00.000,1,50000.82020000
8,Tipo_F_0-11_Z,JI-PARANÁ,RO,2018-11-28 00:00:00.000,1,49487
2,Tipo_B,JI-PARANÁ,RO,2018-12-10 00:00:00.000,1,36408
8,Tipo_F_0-11_Z,VILHENA,RO,2018-03-02 00:00:00.000,1,48687.50000000
1,Tipo_A,BRAÇO DO NORTE,SC,2017-11-22 00:00:00.000,1,18995.91500000
1,Tipo_A,BRAÇO DO NORTE,SC,2018-06-25 00:00:00.000,1,20127.72000000
1,Tipo_A,BRAÇO DO NORTE,SC,2018-09-27 00:00:00.000,1,16559.90000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-01-28 00:00:00.000,1,36256.80020000
1,Tipo_A,BRAÇO DO NORTE,SC,2019-01-28 00:00:00.000,1,20127.72000000
1,Tipo_A,BRAÇO DO NORTE,SC,2019-01-28 00:00:00.000,1,21550.01000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-03-12 00:00:00.000,1,34806.54000000
2,Tipo_B,BRAÇO DO NORTE,SC,2019-03-12 00:00:00.000,1,28236.70000000
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2019-04-10 00:00:00.000,1,45485.40000000
15,Tipo_H_12-15,BRAÇO DO NORTE,SC,2019-04-16 00:00:00.000,1,71294.90000000
1,Tipo_A,BRAÇO DO NORTE,SC,2019-05-08 00:00:00.000,1,20127.72000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-05-08 00:00:00.000,1,34099.70000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-06-04 00:00:00.000,1,34719.50520000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-08-05 00:00:00.000,1,33070.19000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-08-05 00:00:00.000,1,33070.60000000
1,Tipo_A,BRAÇO DO NORTE,SC,2019-09-25 00:00:00.000,1,20492.10750000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-09-25 00:00:00.000,1,33070.19000000
1,Tipo_A,BRAÇO DO NORTE,SC,2019-10-23 00:00:00.000,1,21566
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-10-23 00:00:00.000,1,33070.19000000
4,Tipo_D,BRAÇO DO NORTE,SC,2019-10-30 00:00:00.000,1,11969.62610000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-10-30 00:00:00.000,1,33070.19000000
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2019-10-30 00:00:00.000,1,41000
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2019-11-26 00:00:00.000,1,41902
1,Tipo_A,BRAÇO DO NORTE,SC,2019-11-26 00:00:00.000,1,21566
17,Tipo_J_2-8,BRAÇO DO NORTE,SC,2019-12-18 00:00:00.000,1,21586.50000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-12-18 00:00:00.000,1,33070.19000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2019-12-18 00:00:00.000,1,33070.19000000
17,Tipo_J_2-8,BRAÇO DO NORTE,SC,2019-12-20 00:00:00.000,1,26446.23000000
13,Tipo_H_2-5,BRAÇO DO NORTE,SC,2020-04-15 00:00:00.000,1,27285.50000000
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2020-04-15 00:00:00.000,1,39073
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2020-04-15 00:00:00.000,1,39073
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2020-05-26 00:00:00.000,1,49036
14,Tipo_H_6-10,BRAÇO DO NORTE,SC,2020-07-13 00:00:00.000,1,41902
1,Tipo_A,NAVIRAÍ,MS,2018-10-18 00:00:00.000,1,18554.55000000
1,Tipo_A,NAVIRAÍ,MS,2019-02-22 00:00:00.000,1,26290.63500000
1,Tipo_A,NAVIRAÍ,MS,2019-09-13 00:00:00.000,1,18644.75000000
8,Tipo_F_0-11_Z,NOVA MUTUM,MT,2018-01-17 00:00:00.000,1,73800
8,Tipo_F_0-11_Z,NOVA MUTUM,MT,2018-01-17 00:00:00.000,1,73800
1,Tipo_A,BOM PRINCIPIO,RS,2017-12-06 00:00:00.000,1,16814.92000000
4,Tipo_D,CAMPINÁPOLIS,MT,2017-11-27 00:00:00.000,1,36900
4,Tipo_D,SÃO JOSÉ DO RIO CLARO,MT,2017-12-19 00:00:00.000,1,16186.80000000
13,Tipo_H_2-5,OURINHOS,SP,2018-01-31 00:00:00.000,1,38253
17,Tipo_J_2-8,AGUA BOA,MT,2018-03-16 00:00:00.000,1,24395
4,Tipo_D,PORTO VELHO,RO,2018-02-26 00:00:00.000,1,28884.09000000
4,Tipo_D,BOM JESUS,RS,2017-12-18 00:00:00.000,1,9846.15000000
8,Tipo_F_0-11_Z,SAO MANUEL,SP,2018-01-29 00:00:00.000,1,56744
7,Tipo_F_0-11,OURINHOS,SP,2018-03-29 00:00:00.000,1,70830.78000000
7,Tipo_F_0-11,OURINHOS,SP,2018-04-05 00:00:00.000,1,70830.78000000
8,Tipo_F_0-11_Z,ADAMANTINA,SP,2018-02-08 00:00:00.000,1,52131.50000000
17,Tipo_J_2-8,RECIFE,PE,2018-01-26 00:00:00.000,1,24600
1,Tipo_A,Caxias do Sul,RS,2018-01-31 00:00:00.000,1,20058.06100000
17,Tipo_J_2-8,BRUMADO,BA,2018-03-15 00:00:00.000,1,32734.40000000
7,Tipo_F_0-11,ARAGUAIANA,MT,2018-04-09 00:00:00.000,1,52316
8,Tipo_F_0-11_Z,CACOAL,RO,2018-04-09 00:00:00.000,1,54375.88920000
4,Tipo_D,CACOAL,RO,2018-04-09 00:00:00.000,1,26344.61970000
1,Tipo_A,TANGARÁ,SC,2018-09-20 00:00:00.000,1,16674.70000000
17,Tipo_J_2-8,PARNAMIRIM,RN,2018-02-28 00:00:00.000,1,29462.60000000
15,Tipo_H_12-15,CORRENTINA,BA,2018-06-13 00:00:00.000,1,68721.74000000
17,Tipo_J_2-8,BOM JESUS DA LAPA,BA,2018-03-15 00:00:00.000,1,32734.40000000
11,Tipo_F_25-27,VILHENA,RO,2018-04-13 00:00:00.000,1,236980
12,Tipo_G,APARECIDA DO TABOADO,MS,2018-04-16 00:00:00.000,1,14350
