CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
1,Tipo_A,FEIRA DE SANTANA,BA,2018-05-16,1,23124
4,Tipo_D,SERRANOPOLIS,GO,2019-05-15,1,32513
8,Tipo_F_0-11_Z,NOVA CRIXAS,GO,2018-05-03,1,48380
9,Tipo_F_15-20,PARAUNA,GO,2018-06-25,1,184500
13,Tipo_H_2-5,JABOTICABAL,SP,2018-05-14,1,44275.44080000
9,Tipo_F_15-20,IACIARA,GO,2018-06-07,1,106600
4,Tipo_D,ARAGUAIANA,MT,2018-05-04,1,20586.10000000
14,Tipo_H_6-10,SITIO DO MATO,BA,2019-03-13,1,50594
7,Tipo_F_0-11,ITAÚBA,MT,2018-05-07,1,47970
1,Tipo_A,UNA,BA,2018-06-14,1,26969.80000000
17,Tipo_J_2-8,JATAUBA,PE,2018-07-27,1,25010
1,Tipo_A,MARABA,PA,2018-05-30,1,20249.90000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-05-10,1,52070
8,Tipo_F_0-11_Z,TABAPORÃ,MT,2018-07-05,1,64329
17,Tipo_J_2-8,PALMEIRA,PR,2018-10-09,1,28905
1,Tipo_A,CHAPADAO DO SUL,MS,2019-07-19,1,16400
8,Tipo_F_0-11_Z,TARABAI,SP,2018-05-03,1,80294.40000000
7,Tipo_F_0-11,NOSSA SENHORA DO LIVRAMENTO,MT,2018-05-25,1,60475
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-06-28,1,52070
11,Tipo_F_25-27,CANARANA,MT,2018-07-13,1,266500
11,Tipo_F_25-27,CANARANA,MT,2018-08-07,1,225500
9,Tipo_F_15-20,CANARANA,MT,2019-03-12,1,114800
2,Tipo_B,CANARANA,MT,2020-03-23,1,53300
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-05-29,1,52070
7,Tipo_F_0-11,OURINHOS,SP,2018-04-09,1,70830.78000000
7,Tipo_F_0-11,ARAÇATUBA,SP,2018-06-21,1,37225.95000000
7,Tipo_F_0-11,ARAÇATUBA,SP,2018-12-19,1,37225.95000000
17,Tipo_J_2-8,ARAÇATUBA,SP,2019-04-10,1,25953
17,Tipo_J_2-8,ARAÇATUBA,SP,2019-04-10,1,24103.90000000
7,Tipo_F_0-11,ARAÇATUBA,SP,2019-08-27,1,37269
4,Tipo_D,ARAÇATUBA,SP,2019-09-05,1,13960.50000000
17,Tipo_J_2-8,ARAÇATUBA,SP,2019-10-09,1,28413
14,Tipo_H_6-10,ARAÇATUBA,SP,2019-12-04,1,39647
1,Tipo_A,ARAÇATUBA,SP,2019-12-19,1,19044.50000000
17,Tipo_J_2-8,ARAÇATUBA,SP,2019-12-19,1,27265
7,Tipo_F_0-11,ARAÇATUBA,SP,2020-03-27,1,59081
8,Tipo_F_0-11_Z,ARAÇATUBA,SP,2020-04-03,1,43009
4,Tipo_D,ARAÇATUBA,SP,2020-08-12,1,13612
2,Tipo_B,ARAÇATUBA,SP,2020-08-20,1,44772
7,Tipo_F_0-11,ARAÇATUBA,SP,2020-08-27,1,46166
17,Tipo_J_2-8,ARAÇATUBA,SP,2020-12-07,1,21547.55000000
7,Tipo_F_0-11,PITANGUI,MG,2018-06-28,1,50669.35800000
14,Tipo_H_6-10,ITUVERAVA,SP,2018-05-30,1,52070
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-10-31,1,47409.12000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-10-31,1,43238.60000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2018-12-12,1,54357.80000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-02-15,1,44926.06570000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-02-19,1,45981.50000000
14,Tipo_H_6-10,TERRA NOVA DO NORTE,MT,2019-02-28,1,40614.60000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-08-01,1,45264
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-08-07,1,48121.70000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-08-30,1,46196.75000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2019-09-25,1,46196.75000000
2,Tipo_B,TERRA NOVA DO NORTE,MT,2019-10-18,1,43552.33200000
7,Tipo_F_0-11,TERRA NOVA DO NORTE,MT,2020-02-28,1,39607.23000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-03-23,1,44813
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-04-08,1,48134
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-05-07,1,45715.41000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-05-29,1,47929
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-06-05,1,46453
14,Tipo_H_6-10,TERRA NOVA DO NORTE,MT,2020-06-15,1,38540
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-06-23,1,46453
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-06-24,1,48134
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-08-10,1,48134
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-10-06,1,43890.50000000
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-10-21,1,45059
8,Tipo_F_0-11_Z,TERRA NOVA DO NORTE,MT,2020-11-25,1,45042.60000000
7,Tipo_F_0-11,CAMPINA VERDE,MG,2018-06-28,1,75850
15,Tipo_H_12-15,NOVA ESPERANÇA,PR,2018-06-19,1,62270.75080000
15,Tipo_H_12-15,NOVA ESPERANÇA,PR,2018-06-19,1,62270.75490000
13,Tipo_H_2-5,MINEIROS,GO,2018-06-25,1,31160
1,Tipo_A,FEIRA DE SANTANA,BA,2018-08-13,1,15920.30000000
12,Tipo_G,ALEGRETE,RS,2018-05-04,1,12710
13,Tipo_H_2-5,AURILANDIA,GO,2018-06-29,1,41000
13,Tipo_H_2-5,OLIVEIRA,MG,2018-06-12,1,35260
2,Tipo_B,PAULO DE FARIA,SP,2018-08-03,1,46120.67040000
13,Tipo_H_2-5,GUARARAPES,SP,2018-06-05,1,31980
7,Tipo_F_0-11,CAMPO NOVO DOS PARECIS,MT,2018-08-09,1,64538.10000000
3,Tipo_C,BARRETOS,SP,2018-08-20,1,135489.01000000
11,Tipo_F_25-27,BARRETOS,SP,2018-10-11,1,333918.35000000
4,Tipo_D,ALCINOPOLIS,MS,2018-05-18,1,36900
1,Tipo_A,JUAZEIRO DO NORTE,CE,2018-10-22,1,21525
7,Tipo_F_0-11,APARECIDA DO RIO DOCE,GO,2019-01-04,1,41000
8,Tipo_F_0-11_Z,NOVA MUTUM,MT,2018-07-06,1,43687.55000000
10,Tipo_F_15-20_Z,SAO JOSE DO RIO CLARO,MT,2018-07-24,1,116850
8,Tipo_F_0-11_Z,PIMENTA BUENO,RO,2018-09-14,1,77900
8,Tipo_F_0-11_Z,PIMENTA BUENO,RO,2019-09-13,1,72836.50000000
11,Tipo_F_25-27,PIMENTA BUENO,RO,2020-10-26,1,196800
11,Tipo_F_25-27,PAULO DE FARIA,SP,2018-07-13,1,213200
8,Tipo_F_0-11_Z,ARAGUAIANA,MT,2018-10-17,1,47150
8,Tipo_F_0-11_Z,COCALINHO,MT,2018-10-01,1,46330
14,Tipo_H_6-10,BURI,SP,2018-08-30,1,67732
1,Tipo_A,CACERES,MT,2018-06-29,1,21057.32120000
8,Tipo_F_0-11_Z,VILA RICA,MT,2018-07-19,1,77900
1,Tipo_A,NHANDEARA,SP,2018-06-08,1,13530
18,Tipo_J_9,CONFRESA,MT,2018-06-19,1,53710
8,Tipo_F_0-11_Z,CABECEIRA GRANDE,MG,2018-09-27,1,66982.52000000
8,Tipo_F_0-11_Z,GOIANESIA DO PARA,PA,2018-07-31,1,86100
4,Tipo_D,GOIATUBA,GO,2018-05-28,1,16400
8,Tipo_F_0-11_Z,PIUM,TO,2018-07-27,1,57400
8,Tipo_F_0-11_Z,ARRAIAS,TO,2018-08-24,1,87289
7,Tipo_F_0-11,ARRAIAS,TO,2020-05-27,1,84542
4,Tipo_D,BODOQUENA,MS,2018-09-27,1,39991.40000000
6,Tipo_F_Mini,CATIGUA,SP,2018-06-15,1,21497.12000000
8,Tipo_F_0-11_Z,MARIANOPOLIS DO TOCANTINS,TO,2018-08-08,1,89380
8,Tipo_F_0-11_Z,JUARA,MT,2018-08-13,1,66830
6,Tipo_F_Mini,NOVO MUNDO,MT,2018-07-16,1,21188.80000000
17,Tipo_J_2-8,NOVO MUNDO,MT,2020-07-03,1,34235
6,Tipo_F_Mini,ITAGUARA,MG,2018-07-24,1,18655
8,Tipo_F_0-11_Z,LASSANCE,MG,2018-08-24,1,69700
8,Tipo_F_0-11_Z,CASTANHEIRA,MT,2018-08-29,1,64474.73860000
8,Tipo_F_0-11_Z,CASTANHEIRA,MT,2018-09-25,1,64474.55000000
13,Tipo_H_2-5,GUACUI,ES,2018-07-27,1,40836
8,Tipo_F_0-11_Z,PALMEIRAS DE GOIAS,GO,2018-08-30,1,83640
11,Tipo_F_25-27,ALVARES MACHADO,SP,2018-09-06,1,231650
11,Tipo_F_25-27,ALVARES MACHADO,SP,2019-12-18,1,205000
11,Tipo_F_25-27,ALVARES MACHADO,SP,2020-10-02,1,205000
7,Tipo_F_0-11,OSASCO,SP,2018-06-18,1,66570.28550000
4,Tipo_D,SAO JOAO DA PONTE,MG,2018-06-28,1,13423.81000000
8,Tipo_F_0-11_Z,JI-PARANA,RO,2018-09-11,1,54489
8,Tipo_F_0-11_Z,UNAI,MG,2018-08-30,1,64370
7,Tipo_F_0-11,SAO DESIDERIO,BA,2018-08-22,1,74497
8,Tipo_F_0-11_Z,JI-PARANA,RO,2018-09-11,1,49282
14,Tipo_H_6-10,CAIAPONIA,GO,2018-08-14,1,55350
13,Tipo_H_2-5,ARAXÁ,MG,2018-08-14,1,39770
1,Tipo_A,SANTA ISABEL DO PARA,PA,2018-09-14,1,25625
8,Tipo_F_0-11_Z,ITURAMA,MG,2018-09-20,1,49200
2,Tipo_B,ITURAMA,MG,2018-09-26,1,50430
7,Tipo_F_0-11,PIRACANJUBA,GO,2018-09-13,1,62320
14,Tipo_H_6-10,ALEXANIA,GO,2018-10-30,1,68470
8,Tipo_F_0-11_Z,NOVA NAZARÉ,MT,2018-08-29,1,65559
7,Tipo_F_0-11,CAMPO NOVO DOS PARECIS,MT,2018-09-18,1,71442.50000000
14,Tipo_H_6-10,ARRAIAS,TO,2018-09-28,1,56006
4,Tipo_D,CARLINDA,MT,2018-09-20,1,35157.50000000
7,Tipo_F_0-11,NOVA CRIXAS,GO,2018-09-24,1,51250
14,Tipo_H_6-10,SAO LUIZ DO PARAITINGA,SP,2018-10-30,1,48041.75000000
4,Tipo_D,CANAA DOS CARAJAS,PA,2018-08-06,1,38950
1,Tipo_A,CANAA DOS CARAJAS,PA,2018-08-06,1,26650
7,Tipo_F_0-11,SAO JOSE DO RIO PRETO,SP,2018-10-02,1,35752
15,Tipo_H_12-15,SAO JOSE DO RIO PRETO,SP,2018-11-08,1,55104
17,Tipo_J_2-8,SAO JOSE DO RIO PRETO,SP,2020-02-04,1,29110
7,Tipo_F_0-11,ITAJU,SP,2018-09-17,1,54940
4,Tipo_D,NOVA LACERDA,MT,2018-08-13,1,20090
17,Tipo_J_2-8,TIETE,SP,2018-08-23,1,28700
11,Tipo_F_25-27,CÁCERES,MT,2018-10-29,1,196800
8,Tipo_F_0-11_Z,NOVA GUARITA,MT,2018-10-15,1,54530
18,Tipo_J_9,VACARIA,RS,2018-09-05,1,43478.77800000
14,Tipo_H_6-10,VACARIA,RS,2018-12-13,1,47912.60000000
8,Tipo_F_0-11_Z,VERA,MT,2018-10-05,1,86100
9,Tipo_F_15-20,VERA,MT,2020-08-19,1,128235.70000000
4,Tipo_D,QUIRINOPOLIS,GO,2018-08-24,1,10660
8,Tipo_F_0-11_Z,QUIRINOPOLIS,GO,2020-05-18,1,54120
13,Tipo_H_2-5,AGUAS DE SANTA BARBARA,SP,2018-09-21,1,34276
4,Tipo_D,MARACAJU,MS,2018-09-19,1,14792.80000000
2,Tipo_B,TUCANO,BA,2018-10-25,1,21730
14,Tipo_H_6-10,TUCANO,BA,2018-12-18,1,52480
7,Tipo_F_0-11,ALTO GARÇAS,MT,2018-11-22,1,75712.81400000
9,Tipo_F_15-20,ALTO GARÇAS,MT,2020-03-13,1,132225
18,Tipo_J_9,COLORADO DO OESTE,RO,2018-09-21,1,44823.49600000
13,Tipo_H_2-5,PALMEIRA,PR,2018-11-14,1,23985
8,Tipo_F_0-11_Z,CAMPOS NOVOS PAULISTA,SP,2018-11-13,1,49200
8,Tipo_F_0-11_Z,CAMPOS NOVOS PAULISTA,SP,2020-01-31,1,55350
13,Tipo_H_2-5,CANDIDO MOTA,SP,2018-09-12,1,24600
8,Tipo_F_0-11_Z,GUARANTÃ DO NORTE,MT,2019-03-07,1,82770.80000000
18,Tipo_J_9,VACARIA,RS,2018-10-03,1,49405
13,Tipo_H_2-5,GUARAPUAVA,PR,2018-10-17,1,41000
1,Tipo_A,BOFETE,SP,2018-10-26,1,15990
1,Tipo_A,SAO MATEUS DO SUL,PR,2018-12-17,1,24600
8,Tipo_F_0-11_Z,DIAMANTINO,MT,2018-10-30,1,55170.83000000
15,Tipo_H_12-15,CARAMBEI,PR,2018-12-03,1,61828
7,Tipo_F_0-11,JACIARA,MT,2018-11-09,1,75811.87000000
8,Tipo_F_0-11_Z,TABAPORÃ,MT,2018-11-01,1,63550
1,Tipo_A,JAÚ,SP,2018-09-20,1,15908
1,Tipo_A,JAÚ,SP,2019-11-22,1,15785
13,Tipo_H_2-5,IRATI,PR,2018-10-24,1,36625.71000000
13,Tipo_H_2-5,ALTO FELIZ,RS,2018-09-26,1,35080.42000000
2,Tipo_B,FORMIGA,MG,2018-12-20,1,44690
8,Tipo_F_0-11_Z,BASTOS,SP,2019-01-31,1,60516
4,Tipo_D,BASTOS,SP,2019-01-31,1,33948
4,Tipo_D,AVARE,SP,2018-10-04,1,14350
4,Tipo_D,PEIXE,TO,2018-11-09,1,14350
6,Tipo_F_Mini,CAPELINHA,MG,2018-11-20,1,20500
4,Tipo_D,JUINA,MT,2020-05-04,1,32754.90000000
4,Tipo_D,NOVA CANAA DO NORTE,MT,2020-05-04,1,32754.90000000
4,Tipo_D,JUINA,MT,2020-06-10,1,13981
4,Tipo_D,JUINA,MT,2020-07-15,1,13981
4,Tipo_D,TORIXORÉU,MT,2018-11-13,1,15990
2,Tipo_B,SAO PAULO,SP,2018-10-15,1,32348.59000000
8,Tipo_F_0-11_Z,SÃO FELIPE D'OESTE,RO,2019-02-15,1,61500
14,Tipo_H_6-10,TUPA,SP,2018-10-22,1,42435
4,Tipo_D,JUARA,MT,2018-10-17,1,18450
8,Tipo_F_0-11_Z,ROLIM DE MOURA,RO,2019-01-21,1,59532
11,Tipo_F_25-27,RIO VERDE,GO,2019-04-24,1,225930.50000000
8,Tipo_F_0-11_Z,PARANAVAI,PR,2020-06-15,1,75645
17,Tipo_J_2-8,LAFAIETE COUTINHO,BA,2019-04-02,1,16400
1,Tipo_A,ARAPUTANGA,MT,2019-01-22,1,23575
8,Tipo_F_0-11_Z,JUMIRIM,SP,2018-12-21,1,74907
8,Tipo_F_0-11_Z,JUMIRIM,SP,2019-12-19,1,75235
4,Tipo_D,CAMPO GRANDE,MS,2019-02-15,1,31268.56800000
8,Tipo_F_0-11_Z,CAMPO GRANDE,MS,2020-07-21,1,52316
7,Tipo_F_0-11,CAMPO GRANDE,MS,2020-10-30,1,46157.80000000
4,Tipo_D,CAMPO GRANDE,MS,2020-11-19,1,13407
9,Tipo_F_15-20,JATAIZINHO,PR,2018-12-10,1,116829.50000000
7,Tipo_F_0-11,JATAIZINHO,PR,2019-08-05,1,81795
18,Tipo_J_9,TERENOS,MS,2019-05-10,1,102500
14,Tipo_H_6-10,TIROS,MG,2018-11-22,1,36900
4,Tipo_D,ALTA FLORESTA,MT,2020-02-18,1,14801
14,Tipo_H_6-10,RINOPOLIS,SP,2019-02-12,1,56867
14,Tipo_H_6-10,CAPITAO POCO,PA,2019-01-18,1,49200
2,Tipo_B,SAPEZAL,MT,2019-05-09,1,50307
9,Tipo_F_15-20,SAPEZAL,MT,2019-05-09,1,168448.50000000
8,Tipo_F_0-11_Z,ASSIS,SP,2019-01-17,1,52521
17,Tipo_J_2-8,COQUEIRAL,MG,2019-05-08,1,34645
13,Tipo_H_2-5,Vista Alegre,RS,2019-02-07,1,47970
18,Tipo_J_9,Sertanopólis,PR,2019-05-02,1,40795
1,Tipo_A,BRASÍLIA,DF,2018-12-17,1,23780
1,Tipo_A,BRASÍLIA,DF,2020-02-19,1,27921
19,Tipo_K,BRASÍLIA,DF,2020-02-19,1,19680
13,Tipo_H_2-5,CARMO DO RIO CLARO,MG,2019-03-12,1,47150
8,Tipo_F_0-11_Z,DIAMANTINO,MT,2019-02-19,1,59901
17,Tipo_J_2-8,JABORANDI,BA,2019-02-12,1,33989
9,Tipo_F_15-20,SAO BORJA,RS,2019-03-08,1,105698
7,Tipo_F_0-11,SAO JOSE DO RIO PRETO,SP,2019-06-07,1,40975.40000000
17,Tipo_J_2-8,NOVA PRATA,RS,2019-03-22,1,26145.70000000
11,Tipo_F_25-27,GOUVELANDIA,GO,2019-04-04,1,232381.44000000
17,Tipo_J_2-8,JATAUBA,PE,2019-06-25,1,33702
1,Tipo_A,JATAUBA,PE,2019-08-30,1,16523
8,Tipo_F_0-11_Z,BOM DESPACHO,MG,2019-01-31,1,47571.07000000
8,Tipo_F_0-11_Z,BOM DESPACHO,MG,2019-05-17,1,56178.20000000
18,Tipo_J_9,BOM DESPACHO,MG,2019-11-06,1,33292
17,Tipo_J_2-8,BOM DESPACHO,MG,2020-03-13,1,26445
17,Tipo_J_2-8,BOM DESPACHO,MG,2020-05-26,1,25604.50000000
14,Tipo_H_6-10,BOM DESPACHO,MG,2020-07-31,1,31865.20000000
7,Tipo_F_0-11,BOM DESPACHO,MG,2020-09-24,1,74595.40000000
2,Tipo_B,BOM DESPACHO,MG,2020-10-29,1,44967.98000000
17,Tipo_J_2-8,BOM DESPACHO,MG,2020-11-11,1,23894.80000000
17,Tipo_J_2-8,BOM DESPACHO,MG,2020-11-18,1,23894.80000000
17,Tipo_J_2-8,BOM DESPACHO,MG,2020-12-03,1,20723.04000000
2,Tipo_B,ARRAIAS,TO,2019-03-26,1,22140
2,Tipo_B,ARRAIAS,TO,2020-01-31,1,52890
9,Tipo_F_15-20,ARRAIAS,TO,2020-07-08,1,163754
9,Tipo_F_15-20,CONCEICAO DAS ALAGOAS,MG,2019-02-28,1,112750
14,Tipo_H_6-10,SAO BENTO DO UNA,PE,2019-03-28,1,47970
14,Tipo_H_6-10,SAO BENTO DO UNA,PE,2019-12-11,1,47970
17,Tipo_J_2-8,SANTA CRUZ DO RIO PARDO,SP,2020-03-16,1,37638
8,Tipo_F_0-11_Z,TEODORO SAMPAIO,SP,2019-08-09,1,64370
10,Tipo_F_15-20_Z,ROSANA,SP,2019-04-15,1,114841
14,Tipo_H_6-10,BASTOS,SP,2019-02-14,1,56867
4,Tipo_D,BASTOS,SP,2019-02-28,1,47765
1,Tipo_A,RIO VERDE,GO,2019-04-12,1,18450
13,Tipo_H_2-5,AVARE,SP,2019-03-19,1,31570
7,Tipo_F_0-11,MARTINOPOLIS,SP,2019-05-14,1,69700
4,Tipo_D,SENADOR GUIOMARD,AC,2019-04-25,1,40959
4,Tipo_D,SENADOR GUIOMARD,AC,2019-04-25,1,40959
1,Tipo_A,DOIS VIZINHOS,PR,2019-04-10,1,16074.05000000
2,Tipo_B,SANTA ISABEL DO PARA,PA,2019-03-19,1,52808
2,Tipo_B,SANTA ISABEL DO PARA,PA,2019-10-28,1,52808
2,Tipo_B,PORTO BARREIRO,PR,2019-03-15,1,58630
9,Tipo_F_15-20,FORMOSO DO ARAGUAIA,TO,2019-06-24,1,119515
12,Tipo_G,NOVA MARINGÁ,MT,2019-04-09,1,11611.20000000
1,Tipo_A,BARRA DO CORDA,MA,2019-05-22,1,27675
8,Tipo_F_0-11_Z,BURITIS,RO,2019-06-07,1,58056
9,Tipo_F_15-20,NOBRES,MT,2019-05-24,1,155428.13000000
1,Tipo_A,AGUA DOCE,SC,2019-05-27,1,19532.40000000
8,Tipo_F_0-11_Z,PORTO ESTRELA,MT,2019-06-05,1,56170
1,Tipo_A,MALHADA,BA,2019-05-14,1,29520
1,Tipo_A,CANTAGALO,RJ,2019-05-14,1,27265
17,Tipo_J_2-8,ITAPECERICA,MG,2019-05-16,1,26650
8,Tipo_F_0-11_Z,SAO DOMINGOS,GO,2019-06-28,1,87125
8,Tipo_F_0-11_Z,ROSÁRIO OESTE,MT,2019-05-23,1,57933
1,Tipo_A,92717080,RS,2019-05-09,1,19434
7,Tipo_F_0-11,GUARANI DE GOIAS,GO,2019-05-28,1,55350
17,Tipo_J_2-8,ITAPIRANGA,SC,2019-04-17,1,21594.70000000
4,Tipo_D,LAGOA SANTA,GO,2019-05-15,1,11607.10000000
8,Tipo_F_0-11_Z,DIAMANTINO,MT,2019-07-01,1,67030.90000000
8,Tipo_F_0-11_Z,BRASNORTE,MT,2019-05-08,1,88150
17,Tipo_J_2-8,POSSE,GO,2019-05-14,1,26719.70000000
13,Tipo_H_2-5,ALTO ARAGUAIA,MT,2019-05-30,1,49200
4,Tipo_D,RIO VERDE,GO,2019-04-24,1,15465.20000000
8,Tipo_F_0-11_Z,POSSE,GO,2019-05-27,1,57892
14,Tipo_H_6-10,MINEIROS,GO,2019-07-03,1,53300
17,Tipo_J_2-8,MARAVILHA,SC,2019-07-26,1,23353.60000000
17,Tipo_J_2-8,MARAVILHA,SC,2019-12-12,1,17999
1,Tipo_A,MARAVILHA,SC,2020-05-13,1,21402
8,Tipo_F_0-11_Z,CACHOEIRA ALTA,GO,2019-07-26,1,52480
17,Tipo_J_2-8,SAO LUIS DE MONTES BELOS,GO,2019-06-18,1,30750
13,Tipo_H_2-5,AURILANDIA,GO,2019-08-23,1,41000
11,Tipo_F_25-27,BOFETE,SP,2019-06-26,1,192700
8,Tipo_F_0-11_Z,PARAISO DAS AGUAS,MS,2019-05-31,1,56580
14,Tipo_H_6-10,CAMPO NOVO DE RONDONIA,RO,2019-07-03,1,38130
11,Tipo_F_25-27,GUAICARA,SP,2019-07-17,1,233700
11,Tipo_F_25-27,GUAICARA,SP,2019-07-17,1,233700
11,Tipo_F_25-27,GUAICARA,SP,2020-09-02,1,212380
11,Tipo_F_25-27,GUAICARA,SP,2020-09-02,1,212380
11,Tipo_F_25-27,GUAICARA,SP,2020-09-15,1,212380
11,Tipo_F_25-27,GUAICARA,SP,2020-09-23,1,212380
8,Tipo_F_0-11_Z,PATO BRANCO,PR,2019-05-23,1,43911
17,Tipo_J_2-8,PATO BRANCO,PR,2019-07-18,1,18789.48000000
8,Tipo_F_0-11_Z,PATO BRANCO,PR,2019-08-27,1,43337
17,Tipo_J_2-8,PATO BRANCO,PR,2020-03-26,1,22345
13,Tipo_H_2-5,ATIBAIA,SP,2019-07-02,1,45100
17,Tipo_J_2-8,SAO PAULO,SP,2019-06-13,1,27090.75000000
1,Tipo_A,JAGUARIBE,CE,2019-06-10,1,18450
17,Tipo_J_2-8,JAGUARIBE,CE,2019-09-16,1,28700
17,Tipo_J_2-8,JAGUARIBE,CE,2019-10-21,1,28700
4,Tipo_D,NOVA FATIMA,PR,2019-06-18,1,14432
8,Tipo_F_0-11_Z,MONTE ALEGRE DE GOIAS,GO,2019-06-28,1,58630
17,Tipo_J_2-8,CANARANA,MT,2019-09-03,1,25830
17,Tipo_J_2-8,CASSIA DOS COQUEIROS,SP,2019-06-19,1,22550
14,Tipo_H_6-10,PRATA,MG,2019-05-29,1,59450
8,Tipo_F_0-11_Z,PARAISO DAS AGUAS,MS,2019-10-29,1,53300
8,Tipo_F_0-11_Z,THEOBROMA,RO,2019-05-22,1,59860
13,Tipo_H_2-5,CAMPO NOVO DE RONDONIA,RO,2019-07-03,1,31980
8,Tipo_F_0-11_Z,MONTE ALEGRE DE GOIAS,GO,2019-07-05,1,58481.17000000
10,Tipo_F_15-20_Z,XINGUARA,PA,2019-07-31,1,110290
8,Tipo_F_0-11_Z,CHUPINGUAIA,RO,2019-11-19,1,61910
8,Tipo_F_0-11_Z,JACIARA,MT,2019-09-03,1,61131
8,Tipo_F_0-11_Z,TRAIRAO,PA,2019-08-19,1,59450
8,Tipo_F_0-11_Z,VILA BELA DA SANTISSIMA TRINDADE,MT,2019-08-05,1,63550
14,Tipo_H_6-10,CORIBE,BA,2019-07-18,1,55473
7,Tipo_F_0-11,CAMPO NOVO DE RONDONIA,RO,2019-06-07,1,49607.95000000
8,Tipo_F_0-11_Z,SANTO ANTONIO DO DESCOBERTO,GO,2019-08-19,1,59450
17,Tipo_J_2-8,BRITANIA,GO,2019-06-19,1,31704.48000000
14,Tipo_H_6-10,CONSELHEIRO LAFAIETE,MG,2019-06-19,1,55350
8,Tipo_F_0-11_Z,SANTO ANTONIO DO ARACANGUA,SP,2019-08-08,1,51250
18,Tipo_J_9,ITUMBIARA,GO,2019-06-06,1,49544.40000000
18,Tipo_J_9,ITUMBIARA,GO,2019-09-10,1,40098
13,Tipo_H_2-5,SAO JOSE DO RIO PARDO,SP,2019-07-16,1,28700
17,Tipo_J_2-8,ARINOS,MG,2020-06-03,1,36285
4,Tipo_D,ARINOS,MG,2020-07-14,1,18450
8,Tipo_F_0-11_Z,RONDOLÂNDIA,MT,2019-07-18,1,60680
17,Tipo_J_2-8,SAO BENTO DO UNA,PE,2019-08-30,1,22960
8,Tipo_F_0-11_Z,VILHENA,RO,2019-08-21,1,60270
2,Tipo_B,ALTO PARAISO,PR,2019-10-17,1,50020
9,Tipo_F_15-20,ALTO PARAISO,PR,2019-12-11,1,96350
17,Tipo_J_2-8,COLORADO DO OESTE,RO,2019-08-28,1,31365
13,Tipo_H_2-5,RESSAQUINHA,MG,2019-09-19,1,35014
13,Tipo_H_2-5,PONTALINA,GO,2019-08-23,1,40180
17,Tipo_J_2-8,IJUI,RS,2019-08-30,1,23657
1,Tipo_A,IJUI,RS,2020-05-05,1,17876
18,Tipo_J_9,IJUI,RS,2020-06-26,1,48904.80000000
14,Tipo_H_6-10,IJUI,RS,2020-10-05,1,51660
7,Tipo_F_0-11,NOVA CANAÃ DO NORTE,MT,2019-07-12,1,63439.30000000
1,Tipo_A,SENADOR SALGADO FILHO,RS,2019-07-18,1,21525
14,Tipo_H_6-10,MACAPARANA,PE,2020-07-31,1,45100
14,Tipo_H_6-10,MACAPARANA,PE,2020-07-31,1,45100
14,Tipo_H_6-10,ARIQUEMES,RO,2019-08-05,1,54858
4,Tipo_D,JARU,RO,2019-06-27,1,18265.50000000
17,Tipo_J_2-8,VICOSA,MG,2019-08-27,1,15990
17,Tipo_J_2-8,VICOSA,MG,2020-08-19,1,15990
14,Tipo_H_6-10,GOIANIA,GO,2019-12-17,1,42423.93000000
5,Tipo_E,LUIS EDUARDO MAGALHAES,BA,2019-06-17,1,199961.51000000
14,Tipo_H_6-10,CAFEZAL DO SUL,PR,2019-08-19,1,56170
8,Tipo_F_0-11_Z,SAO JOAO EVANGELISTA,MG,2019-07-02,1,65600
17,Tipo_J_2-8,ILHEUS,BA,2019-08-12,1,29800.03000000
8,Tipo_F_0-11_Z,CEREJEIRAS,RO,2019-09-03,1,50020
9,Tipo_F_15-20,CÁCERES,MT,2019-08-26,1,102500
